kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K01516.01",12418724,"Kepler-873 b","CONFIRMED","CANDIDATE",20.55331441,3.19,678.3,139.5613
"K01517.01",7456001,"Kepler-874 b","CONFIRMED","CANDIDATE",40.0686713,3.1,970.9,151.80901
"K01518.01",7549209,"Kepler-875 b","CONFIRMED","CANDIDATE",27.5071114,2.58,580.7,151.84775
"K00188.01",5357901,"Kepler-425 b","CONFIRMED","CANDIDATE",3.797018259,10.07,14431.2,133.508776
"K01583.01",12602568,"Kepler-897 b","CONFIRMED","CANDIDATE",8.04727721,2.33,486,137.2073
"K01584.01",9941066,"Kepler-898 b","CONFIRMED","CANDIDATE",5.87063416,1.44,505.6,137.24813
"K01585.01",5470739,"Kepler-899 b","CONFIRMED","CANDIDATE",19.17893976,2.4,752.8,139.74552
"K01586.01",10022908,"Kepler-900 b","CONFIRMED","CANDIDATE",6.99130452,1.95,555.4,135.46291
"K01588.01",5617854,"Kepler-901 b","CONFIRMED","CANDIDATE",3.517494725,1.42,532.8,135.546724
"K01665.01",4932442,"Kepler-923 b","CONFIRMED","CANDIDATE",6.93365167,1.7,119.6,137.07375
"K01669.01",5183357,"Kepler-924 b","CONFIRMED","CANDIDATE",61.0373591,3.38,437.5,175.17671
"K00204.01",9305831,"Kepler-44 b","CONFIRMED","CANDIDATE",3.246732048,12.4,6998.2,133.379165
"K01760.01",3967760,"Kepler-317 b","CONFIRMED","CANDIDATE",5.52418625,2.25,491,135.62306
"K01760.02",3967760,"Kepler-317 c","CONFIRMED","CANDIDATE",8.77514782,1.91,351.9,133.70319
"K01833.01",11853878,"Kepler-968 b","CONFIRMED","CANDIDATE",3.69298623,1.74,763.3,132.73624
"K01833.02",11853878,"Kepler-968 d","CONFIRMED","CANDIDATE",7.68433346,2.58,1175,133.36007
"K00214.01",11046458,"Kepler-424 b","CONFIRMED","CANDIDATE",3.311864148,9.06,5976.5,131.7427761
"K01833.03",11853878,"Kepler-968 c","CONFIRMED","CANDIDATE",5.70940795,1.51,586.7,137.12208
"K01835.01",9471268,"Kepler-326 c","CONFIRMED","CANDIDATE",4.580346161,1.38,308.3,134.0754
"K01835.02",9471268,"Kepler-326 b","CONFIRMED","CANDIDATE",2.248288213,1.25,263.2,133.425805
"K01908.01",5706966,"Kepler-333 b","CONFIRMED","CANDIDATE",12.55111099,1.34,494.1,137.26226
"K00221.02",3937519,"Kepler-495 c","CONFIRMED","CANDIDATE",5.89661966,1.28,144,134.03046
"K01908.02",5706966,"Kepler-333 c","CONFIRMED","CANDIDATE",24.0884178,1.16,387.2,134.42178
"K01909.01",10130039,"Kepler-334 c","CONFIRMED","CANDIDATE",12.75800092,1.49,187.9,133.95888
"K01909.02",10130039,"Kepler-334 b","CONFIRMED","CANDIDATE",5.47033376,1.15,112,131.49548
"K01909.03",10130039,"Kepler-334 d","CONFIRMED","CANDIDATE",25.0985083,1.59,167.6,145.56829
"K01910.01",8226050,"Kepler-1010 b","CONFIRMED","CANDIDATE",34.2685741,2.44,699.3,147.05143
"K01982.01",6862721,"Kepler-1781 b","CONFIRMED","CANDIDATE",4.88753111,2.45,679.6,132.70783
"K01984.01",10094670,"Kepler-1677 b","CONFIRMED","CANDIDATE",22.06402,2.67,388.7,148.9199
"K01985.01",8142942,"Kepler-1782 b","CONFIRMED","CANDIDATE",5.756245244,2.24,623.6,133.903421
"K01986.01",8257205,"Kepler-1038 b","CONFIRMED","CANDIDATE",148.4601819,3.61,1532.1,151.38686
"K01986.02",8257205,"Kepler-1038 c","CONFIRMED","CANDIDATE",7.12766417,1.21,229.2,136.00586
"K02053.01",2307415,"Kepler-356 c","CONFIRMED","CANDIDATE",13.12162167,1.99,196.9,133.39526
"K02053.02",2307415,"Kepler-356 b","CONFIRMED","CANDIDATE",4.6126736,1.6,133.2,132.7757
"K02055.01",3128552,"Kepler-1073 b","CONFIRMED","CANDIDATE",8.67890312,2.56,540.6,133.03651
"K02055.02",3128552,"Kepler-1073 c","CONFIRMED","CANDIDATE",4.02582434,1.79,265.3,135.42508
"K02055.03",3128552,"Kepler-1073 d","CONFIRMED","CANDIDATE",2.50475282,1.48,181.1,133.63645
"K02132.01",9661979,"Kepler-1681 b","CONFIRMED","CANDIDATE",69.8956789,3.04,548.4,160.66805
"K02133.01",8219268,"Kepler-91 b","CONFIRMED","FALSE POSITIVE",6.24667547,14.93,396.8,136.38688
"K02134.01",4254466,"Kepler-1113 b","CONFIRMED","CANDIDATE",42.3006282,2.54,507.9,168.77783
"K02135.01",9904006,"Kepler-361 c","CONFIRMED","CANDIDATE",55.1866213,2.47,375.5,180.75953
"K02135.03",9904006,"Kepler-361 b","CONFIRMED","CANDIDATE",8.48651582,1.34,110.8,138.01698
"K02202.01",4144576,"Kepler-1139 b","CONFIRMED","CANDIDATE",0.813166357,1.14,173.5,131.82536
"K02204.01",8494542,"Kepler-1807 b","CONFIRMED","CANDIDATE",10.86062378,2.09,189.6,136.65957
"K02205.01",9992325,"Kepler-1140 b","CONFIRMED","CANDIDATE",24.08632177,2.78,1041.7,148.20086
"K02285.01",9945370,"Kepler-1175 b","CONFIRMED","CANDIDATE",37.9456138,2.79,1032.9,134.78331
"K02286.01",8973129,"Kepler-1176 b","CONFIRMED","CANDIDATE",24.1738244,2.21,532.6,135.62471
"K02287.01",9718066,"Kepler-378 b","CONFIRMED","CANDIDATE",16.09227518,0.98,128.5,142.51659
"K02287.02",9718066,"Kepler-378 c","CONFIRMED","CANDIDATE",28.9060526,0.79,99,158.82431
"K02289.01",3867615,"Kepler-379 c","CONFIRMED","CANDIDATE",62.7843981,2.28,325,157.30698
"K02289.02",3867615,"Kepler-379 b","CONFIRMED","CANDIDATE",20.0983676,1.58,157.8,207.57757
"K02376.01",11701407,"Kepler-1214 b","CONFIRMED","CANDIDATE",18.8262877,2.34,795.8,134.70322
"K02378.01",10813132,"Kepler-1215 b","CONFIRMED","CANDIDATE",4.76702759,1.19,163.4,132.69368
"K02461.01",9837685,"Kepler-1247 b","CONFIRMED","CANDIDATE",13.71218522,2.47,786.7,135.51875
"K02462.01",5042210,"Kepler-1838 b","CONFIRMED","CANDIDATE",12.14684625,1.75,70.7,131.55623
"K02463.01",12454461,"Kepler-1248 b","CONFIRMED","CANDIDATE",7.46718958,1.04,75.7,136.39348
"K02466.01",8544992,"Kepler-388 b","CONFIRMED","CANDIDATE",3.17323012,0.88,204.5,133.69979
"K02466.02",8544992,"Kepler-388 c","CONFIRMED","CANDIDATE",13.2970695,0.91,219.7,140.94606
"K02559.01",6605493,"Kepler-1686 b","CONFIRMED","CANDIDATE",9.30991834,1.21,114.5,136.39785
"K02561.01",7259298,"Kepler-1278 b","CONFIRMED","CANDIDATE",3.23941775,0.77,77.4,133.98383
"K00274.01",8077137,"Kepler-128 b","CONFIRMED","CANDIDATE",15.0896415,1.42,77.8,175.95371
"K01358.02",7376983,"Kepler-1987 e","CONFIRMED","CANDIDATE",8.74292005,1.92,779.5,358.59286
"K01358.03",7376983,"Kepler-1987 c","CONFIRMED","CANDIDATE",3.64830183,1.33,371.7,355.39128
"K01358.04",7376983,"Kepler-1987 b","CONFIRMED","CANDIDATE",2.345863002,1.23,316.7,354.11185
"K01359.01",6946199,"Kepler-1744 b","CONFIRMED","CANDIDATE",37.1011418,3.19,1357.5,370.4803
"K00165.01",9527915,"Kepler-478 b","CONFIRMED","CANDIDATE",13.22175358,2.38,876.5,139.570627
"K01433.01",11288505,"Kepler-846 b","CONFIRMED","CANDIDATE",19.80787763,2.08,616.3,139.37983
"K01434.01",11493431,"Kepler-847 b","CONFIRMED","CANDIDATE",2.343230566,1.18,246.5,133.20732
"K01435.01",11037335,"Kepler-300 c","CONFIRMED","CANDIDATE",40.7150498,2.2,563.9,146.56647
"K01435.02",11037335,"Kepler-300 b","CONFIRMED","CANDIDATE",10.44635944,2.18,354.2,133.27821
"K01436.01",11389771,"Kepler-301 b","CONFIRMED","CANDIDATE",2.508553286,1.28,211.6,135.0112
"K01436.02",11389771,"Kepler-301 d","CONFIRMED","CANDIDATE",13.75129636,1.66,348.5,144.61389
"K00020.01",11804465,"Kepler-12 b","CONFIRMED","CANDIDATE",4.437962934,18.05,16387.6,171.0091259
"K01519.01",7663405,"Kepler-876 b","CONFIRMED","CANDIDATE",5.1443645,1.55,310.7,133.83044
"K01520.01",9765975,"Kepler-877 b","CONFIRMED","CANDIDATE",18.45848388,2.5,535.3,138.1635
"K01521.01",9818462,"Kepler-878 b","CONFIRMED","CANDIDATE",25.9421582,1.95,569.7,156.18894
"K01522.01",12266636,"Kepler-879 b","CONFIRMED","CANDIDATE",33.3856176,2.48,553.2,148.92764
"K00003.01",10748390,"Kepler-3 b","CONFIRMED","CANDIDATE",4.887803076,4.82,4315.8,124.8130808
"K01589.01",5301750,"Kepler-84 b","CONFIRMED","CANDIDATE",8.72585478,2.86,446.7,138.76838
"K01589.02",5301750,"Kepler-84 c","CONFIRMED","CANDIDATE",12.88291395,3.15,460.5,135.18736
"K01589.03",5301750,"Kepler-84 e","CONFIRMED","CANDIDATE",27.4345973,2.56,472.6,145.12322
"K01589.04",5301750,"Kepler-84 d","CONFIRMED","CANDIDATE",4.22453631,1.6,159.1,135.42908
"K00189.01",11391018,"Kepler-486 b","CONFIRMED","CANDIDATE",30.360445359,10.99,21124.7,148.091546
"K01589.05",5301750,"Kepler-84 f","CONFIRMED","CANDIDATE",44.5520266,2.29,362.1,160.29386
"K01671.01",5195172,"Kepler-1763 b","CONFIRMED","CANDIDATE",1.480283464,0.97,60.5,134.37254
"K01672.01",5269467,"Kepler-925 b","CONFIRMED","CANDIDATE",33.8677783,2.31,894.8,137.51532
"K00196.01",9410930,"Kepler-41 b","CONFIRMED","CANDIDATE",1.855557556,10.05,10570.1,137.181028
"K00205.01",7046804,"Kepler-492 b","CONFIRMED","CANDIDATE",11.720123999,7.94,9763.3,142.173999
"K01835.03",9471268,"Kepler-326 d","CONFIRMED","CANDIDATE",6.76690759,1.31,249.3,136.61633
"K01837.01",10657406,"Kepler-969 b","CONFIRMED","CANDIDATE",34.1732156,2.37,635,137.78862
"K01837.02",10657406,"Kepler-969 c","CONFIRMED","CANDIDATE",1.682934607,1.06,142.7,131.96807
"K01838.01",5526527,"Kepler-970 b","CONFIRMED","CANDIDATE",16.7364755,2.73,1147,143.13606
"K01839.01",5856571,"Kepler-971 b","CONFIRMED","CANDIDATE",9.59068586,3.93,544.6,132.68264
"K01911.01",9965957,"Kepler-1011 b","CONFIRMED","CANDIDATE",5.75321539,3.14,733.8,136.75617
"K01913.01",9704384,"Kepler-1012 b","CONFIRMED","CANDIDATE",5.50860699,1.49,203.9,132.2983
"K01914.01",8426567,"Kepler-1013 b","CONFIRMED","CANDIDATE",18.93055119,4.41,684,143.25058
"K00222.01",4249725,"Kepler-120 b","CONFIRMED","CANDIDATE",6.312508525,2,1286,132.654418
"K01915.01",9101496,"Kepler-335 b","CONFIRMED","CANDIDATE",6.56226483,3.07,260.8,132.61123
"K01988.01",9044228,"Kepler-1039 b","CONFIRMED","CANDIDATE",0.934885365,3.21,270.4,131.580676
"K01989.01",10779233,"Kepler-1040 b","CONFIRMED","CANDIDATE",201.118319,2.28,584.8,187.56986
"K01990.01",11614617,"Kepler-1041 b","CONFIRMED","CANDIDATE",24.7577652,2.44,458.7,142.06826
"K00232.01",4833421,"Kepler-122 c","CONFIRMED","CANDIDATE",12.466004437,5.65,2232.1,134.003258
"K01992.01",11450414,"Kepler-347 b","CONFIRMED","CANDIDATE",12.7983174,2.88,336.6,133.64979
"K02056.01",10134152,"Kepler-1787 b","CONFIRMED","CANDIDATE",39.3135699,2.07,500.1,154.93767
"K02057.01",9573685,"Kepler-1074 b","CONFIRMED","CANDIDATE",5.94565516,1.12,401.2,133.99359
"K02058.01",10329835,"Kepler-1075 b","CONFIRMED","CANDIDATE",1.52373073,1.26,364.7,131.61813
"K00238.01",7219825,"Kepler-123 b","CONFIRMED","CANDIDATE",17.23232894,2.79,509.8,135.0922
"K02059.01",12301181,"Kepler-1076 b","CONFIRMED","CANDIDATE",6.14728341,0.79,119.7,134.87289
"K02060.01",9279354,"Kepler-1788 b","CONFIRMED","CANDIDATE",2.800111267,2.13,706.7,132.04865
"K02137.01",9364609,"Kepler-1114 b","CONFIRMED","CANDIDATE",14.97436238,1.28,265.4,141.50057
"K02138.01",5022828,"Kepler-1115 b","CONFIRMED","CANDIDATE",23.5541012,2.33,95.2,144.21486
"K02140.01",8233702,"Kepler-1116 b","CONFIRMED","CANDIDATE",41.6977582,2.26,684.8,134.24608
"K02208.01",10531955,"Kepler-1141 b","CONFIRMED","CANDIDATE",2.344512589,0.97,58.9,132.87316
"K00248.03",5364071,"Kepler-49 d","CONFIRMED","CANDIDATE",2.576571021,1.57,852.8,172.126911
"K02209.01",8168187,"Kepler-1142 b","CONFIRMED","CANDIDATE",18.3027235,2.72,186.7,142.89166
"K02210.01",4142847,"Kepler-1143 b","CONFIRMED","CANDIDATE",2.888904439,1.68,402.2,132.15271
"K02210.02",4142847,"Kepler-1143 c","CONFIRMED","CANDIDATE",210.631486,3.23,1657.8,300.72292
"K00253.01",11752906,"Kepler-2000 b","CONFIRMED","CANDIDATE",6.383159135,2.73,2313.2,170.604622
"K02290.01",12121570,"Kepler-1816 b","CONFIRMED","CANDIDATE",91.500873,1.82,704.8,165.67309
"K02291.01",8410415,"Kepler-1817 b","CONFIRMED","CANDIDATE",44.2993483,2.68,797.9,141.28194
"K02293.01",8321314,"Kepler-1683 b","CONFIRMED","CANDIDATE",15.03366411,1.7,374.9,144.98055
"K00260.01",8292840,"Kepler-126 b","CONFIRMED","CANDIDATE",10.49566303,1.34,106.1,172.79335
"K02383.01",9395024,"Kepler-1216 b","CONFIRMED","CANDIDATE",4.37033233,1.56,177.8,131.92696
"K02387.01",12254378,"Kepler-1217 b","CONFIRMED","CANDIDATE",2.032319072,1.87,315.5,132.32157
"K02467.01",11818607,"Kepler-1839 b","CONFIRMED","CANDIDATE",5.05661302,1.15,137.9,134.39648
"K02468.01",8380709,"Kepler-1249 b","CONFIRMED","CANDIDATE",24.3344939,1.74,323.1,147.41892
"K02469.01",6149910,"Kepler-1840 b","CONFIRMED","CANDIDATE",131.187921,2.34,915.9,172.3923
"K02471.01",5436013,"Kepler-1841 b","CONFIRMED","CANDIDATE",25.8859397,1.66,217.1,157.04329
"K02472.01",9395719,"Kepler-1250 b","CONFIRMED","CANDIDATE",2.607545159,2.07,351.5,131.83453
"K02563.01",5175024,"Kepler-1279 b","CONFIRMED","CANDIDATE",23.4772553,1.34,141.4,145.3641
"K02564.01",9026749,"Kepler-1280 b","CONFIRMED","CANDIDATE",66.5576728,4.96,214.2,181.3241
"K01360.01",7102227,"Kepler-290 c","CONFIRMED","CANDIDATE",36.7704935,2.83,1346.6,164.29112
"K01360.02",7102227,"Kepler-290 b","CONFIRMED","CANDIDATE",14.58932429,2.32,831.3,141.93498
"K01360.03",7102227,"Kepler-290 d","CONFIRMED","CANDIDATE",0.764017553,0.86,128.2,132.2214
"K01361.01",6960913,"Kepler-61 b","CONFIRMED","CANDIDATE",59.8780258,2.19,1419.1,151.1847
"K01363.01",6936909,"Kepler-291 b","CONFIRMED","CANDIDATE",3.546531809,2.18,442.7,134.90127
"K01363.02",6936909,"Kepler-291 c","CONFIRMED","CANDIDATE",5.70070626,2.03,379.8,132.69229
"K00172.01",8692861,"Kepler-69 b","CONFIRMED","CANDIDATE",13.7223682,2.23,571.1,137.84083
"K01436.03",11389771,"Kepler-301 c","CONFIRMED","CANDIDATE",5.41908491,1.38,231,131.6422
"K01437.01",11599038,"Kepler-1751 b","CONFIRMED","CANDIDATE",7.01733571,1.61,255.5,133.90592
"K01438.01",11193263,"Kepler-848 b","CONFIRMED","CANDIDATE",6.91134223,1.9,201.7,136.64878
"K01439.01",11027624,"Kepler-849 b","CONFIRMED","CANDIDATE",394.6249514,7.79,2013.3,177.84534
"K00180.01",9573539,"Kepler-484 b","CONFIRMED","CANDIDATE",10.04556377,2.19,671.4,129.09371
"K01525.01",7869917,"Kepler-880 b","CONFIRMED","CANDIDATE",7.71467686,4.65,233.9,133.55635
"K01525.02",7869917,"Kepler-880 c","CONFIRMED","CANDIDATE",11.8061737,2.87,88.1,138.2641
"K01526.01",9824805,"Kepler-881 b","CONFIRMED","CANDIDATE",4.4444826,1.71,163,133.46308
"K01590.02",5542466,"Kepler-1756 b","CONFIRMED","CANDIDATE",2.35574505,1.34,266.9,177.88824
"K01591.01",10028140,"Kepler-1757 b","CONFIRMED","CANDIDATE",19.65639342,2.83,843.2,140.29937
"K01593.01",5289854,"Kepler-308 b","CONFIRMED","CANDIDATE",9.69501146,2.08,515.2,182.45413
"K01593.02",5289854,"Kepler-308 c","CONFIRMED","CANDIDATE",15.3825394,2.14,550.5,139.07648
"K01677.01",5526717,"Kepler-926 b","CONFIRMED","CANDIDATE",52.069002,2.92,558.3,178.15525
"K01681.02",5531953,"Kepler-1984 b","CONFIRMED","FALSE POSITIVE",1.992812339,6.81,314.8,131.70565
"K01840.01",7765528,"Kepler-972 b","CONFIRMED","CANDIDATE",7.03932913,4.67,836.7,133.85433
"K01841.01",11760231,"Kepler-973 b","CONFIRMED","CANDIDATE",49.6075771,2.12,626.7,138.41517
"K01842.01",7779077,"Kepler-1770 b","CONFIRMED","CANDIDATE",16.84183355,3.08,822.1,137.99443
"K01843.01",5080636,"Kepler-974 b","CONFIRMED","CANDIDATE",4.194496867,1.57,660.7,134.13511
"K01915.02",9101496,"Kepler-335 c","CONFIRMED","CANDIDATE",67.844689,2.65,211.2,149.5007
"K01916.01",6037581,"Kepler-336 d","CONFIRMED","CANDIDATE",20.67876365,2.42,323.9,151.69245
"K01916.02",6037581,"Kepler-336 c","CONFIRMED","CANDIDATE",9.59993246,2.08,271.2,136.58227
"K01916.03",6037581,"Kepler-336 b","CONFIRMED","CANDIDATE",2.0248205,1.01,63.3,132.35465
"K01917.01",10074466,"Kepler-1776 b","CONFIRMED","CANDIDATE",35.01190875,2.97,436.7,150.37126
"K01920.01",8218379,"Kepler-1014 b","CONFIRMED","CANDIDATE",16.57099265,2.03,644.9,133.90704
"K01992.02",11450414,"Kepler-347 c","CONFIRMED","CANDIDATE",27.3214242,3.61,279.6,154.29833
"K01992.03",11450414,"Kepler-347 d","CONFIRMED","FALSE POSITIVE",85.517344,3.04,270.2,181.351
"K01996.01",4736569,"Kepler-1042 b","CONFIRMED","CANDIDATE",10.13200555,1.67,911.6,132.91155
"K02061.01",12061969,"Kepler-2001 c","CONFIRMED","FALSE POSITIVE",14.092583189,1.82,530.4,141.1447066
"K02061.02",12061969,"Kepler-2001 b","CONFIRMED","CANDIDATE",1.090011003,1.04,174.8,131.58066
"K02062.01",6774880,"Kepler-1077 b","CONFIRMED","CANDIDATE",34.3511339,2.75,599.4,134.19046
"K02063.01",7449541,"Kepler-1078 b","CONFIRMED","CANDIDATE",3.00725068,1.56,285.8,131.90484
"K02065.01",6342333,"Kepler-1789 b","CONFIRMED","CANDIDATE",80.2321467,3.24,888.7,162.39301
"K02066.01",3239671,"Kepler-1678 b","CONFIRMED","CANDIDATE",147.97391,3.33,1267.1,263.08561
"K02143.01",11403339,"Kepler-1117 b","CONFIRMED","CANDIDATE",4.79029482,1.01,142,134.95277
"K02144.01",8260902,"Kepler-1118 b","CONFIRMED","CANDIDATE",38.6715843,2.45,599.3,157.61988
"K02145.01",8381204,"Kepler-1119 b","CONFIRMED","CANDIDATE",8.32651854,1.8,267.9,135.58655
"K02146.01",6774537,"Kepler-1120 b","CONFIRMED","CANDIDATE",2.949029106,1.48,358.3,133.13832
"K02147.01",10404582,"Kepler-362 c","CONFIRMED","CANDIDATE",37.8658964,2.01,395.2,134.36237
"K02212.01",10203349,"Kepler-1144 b","CONFIRMED","CANDIDATE",17.14648756,3.64,440.3,140.66122
"K02213.01",7457296,"Kepler-1145 b","CONFIRMED","CANDIDATE",3.97076603,1.6,349.2,134.63962
"K02214.01",10328458,"Kepler-1146 b","CONFIRMED","CANDIDATE",2.352273912,1.29,318.6,131.80267
"K02216.01",4248120,"Kepler-1808 b","CONFIRMED","CANDIDATE",23.34036251,2.21,615.1,136.20727
"K00248.04",5364071,"Kepler-49 e","CONFIRMED","CANDIDATE",18.59611518,1.53,813.8,141.26331
"K02296.01",11498128,"Kepler-1177 b","CONFIRMED","CANDIDATE",106.247882,2.01,397.4,135.7435
"K02297.01",5342473,"Kepler-1818 b","CONFIRMED","CANDIDATE",4.64495172,1.38,147.4,136.02095
"K02298.02",9334893,"Kepler-1178 b","CONFIRMED","CANDIDATE",31.8055128,0.63,141.7,150.6791
"K00004.01",3861595,"Kepler-1658 b","CONFIRMED","CANDIDATE",3.849371737,12.94,1298.6,157.526686
"K00041.01",6521045,"Kepler-100 c","CONFIRMED","CANDIDATE",12.81590421,2.26,220.5,122.94682
"K00253.02",11752906,"Kepler-2000 c","CONFIRMED","CANDIDATE",20.6180348,1.57,769.5,145.51232
"K02389.01",8494617,"Kepler-1218 b","CONFIRMED","CANDIDATE",22.9221181,1.33,140.3,133.66805
"K02390.01",10289119,"Kepler-1219 b","CONFIRMED","CANDIDATE",16.10474503,3.21,124.1,135.01186
"K02392.01",7382313,"Kepler-1220 b","CONFIRMED","CANDIDATE",7.42697378,1.4,205.2,133.099
"K00041.02",6521045,"Kepler-100 b","CONFIRMED","CANDIDATE",6.88707073,1.3,68.7,133.17797
"K00260.02",8292840,"Kepler-126 d","CONFIRMED","CANDIDATE",100.2830675,2.51,351.2,245.04318
"K02473.01",8753896,"Kepler-389 b","CONFIRMED","CANDIDATE",3.24417541,1.84,371.9,132.94014
"K02473.03",8753896,"Kepler-389 c","CONFIRMED","CANDIDATE",14.5123622,2.08,355.8,143.8154
"K00041.03",6521045,"Kepler-100 d","CONFIRMED","CANDIDATE",35.3331932,1.55,99.7,153.98249
"K02477.01",6846911,"Kepler-1842 b","CONFIRMED","CANDIDATE",14.02634692,2.66,403.6,135.17539
"K00042.01",8866102,"Kepler-410 A b","CONFIRMED","CANDIDATE",17.83367834,2.43,326.9,181.233943
"K00274.02",8077137,"Kepler-128 c","CONFIRMED","CANDIDATE",22.8030252,1.29,62.9,153.37541
"K01364.01",6962977,"Kepler-292 f","CONFIRMED","CANDIDATE",20.8341497,2.26,803.1,186.03921
"K01364.02",6962977,"Kepler-292 d","CONFIRMED","CANDIDATE",7.0556584,2.13,705.6,181.91205
"K00166.01",2441495,"Kepler-479 b","CONFIRMED","CANDIDATE",12.49340725,2.2,715.7,138.462232
"K01364.03",6962977,"Kepler-292 e","CONFIRMED","CANDIDATE",11.97884409,2.11,707.9,178.96957
"K01364.04",6962977,"Kepler-292 c","CONFIRMED","CANDIDATE",3.71545593,1.46,331.7,169.78318
"K01364.05",6962977,"Kepler-292 b","CONFIRMED","CANDIDATE",2.58083264,1.31,270.2,171.56048
"K01440.01",11032227,"Kepler-850 b","CONFIRMED","CANDIDATE",7.19304935,1.59,255.3,136.05065
"K01441.01",11356260,"Kepler-851 b","CONFIRMED","CANDIDATE",8.50698069,1.9,295.5,134.64421
"K01442.01",11600889,"Kepler-407 b","CONFIRMED","CANDIDATE",0.669310092,1.13,131.8,134.131388
"K00172.02",8692861,"Kepler-69 c","CONFIRMED","CANDIDATE",242.467406,1.73,340.3,150.85827
"K01444.01",11043167,"Kepler-852 b","CONFIRMED","CANDIDATE",44.9306706,2.49,438.4,140.2077
"K01445.01",11336883,"Kepler-853 b","CONFIRMED","CANDIDATE",7.16893064,1.61,112.8,135.67854
"K01528.01",7691260,"Kepler-882 b","CONFIRMED","CANDIDATE",3.989544192,0.93,190,134.0989
"K01529.01",9821454,"Kepler-59 c","CONFIRMED","CANDIDATE",17.9776037,1.58,213.9,147.7515
"K01529.02",9821454,"Kepler-59 b","CONFIRMED","CANDIDATE",11.8693144,1.09,101.9,137.721
"K01530.01",11954842,"Kepler-883 b","CONFIRMED","CANDIDATE",12.98494603,1.64,257.2,139.78207
"K01531.01",11764462,"Kepler-884 b","CONFIRMED","CANDIDATE",5.69919592,1.16,159.4,136.58738
"K01595.01",10006581,"Kepler-902 b","CONFIRMED","CANDIDATE",40.1097817,3.11,732,142.08227
"K00022.01",9631995,"Kepler-422 b","CONFIRMED","CANDIDATE",7.891448838,12.63,10344.6,177.2499624
"K01596.01",10027323,"Kepler-309 b","CONFIRMED","CANDIDATE",5.92365747,0.99,406.5,134.68361
"K01596.02",10027323,"Kepler-309 c","CONFIRMED","CANDIDATE",105.3582299,1.87,1210.2,138.68069
"K01598.01",10004738,"Kepler-310 c","CONFIRMED","CANDIDATE",56.4758069,3.22,1091.8,143.81128
"K00197.01",2987027,"Kepler-489 b","CONFIRMED","CANDIDATE",17.276296682,7.31,10458,133.839172
"K01683.01",6034945,"Kepler-927 b","CONFIRMED","CANDIDATE",9.11500269,1.78,268.3,133.97523
"K01685.01",6049190,"Kepler-1764 b","CONFIRMED","CANDIDATE",70.468171,3.46,922.4,189.15822
"K00206.01",5728139,"Kepler-433 b","CONFIRMED","CANDIDATE",5.334082429,13.08,4676.5,131.981761
"K01779.01",9909735,"Kepler-318 b","CONFIRMED","CANDIDATE",4.66271902,3.86,1630.6,134.08296
"K01779.02",9909735,"Kepler-318 c","CONFIRMED","CANDIDATE",11.8150174,3.48,1003,133.08929
"K01845.01",3338885,"Kepler-975 b","CONFIRMED","CANDIDATE",1.970340203,3.97,403.2,131.948389
"K01845.02",3338885,"Kepler-975 c","CONFIRMED","CANDIDATE",5.05821338,10.69,748.3,135.702454
"K00216.01",6152974,"Kepler-118 c","CONFIRMED","CANDIDATE",20.172024672,6.24,5368.1,141.209182
"K01846.01",9886255,"Kepler-976 b","CONFIRMED","CANDIDATE",105.9566815,3.79,2286.4,182.05127
"K01847.01",6776401,"Kepler-977 b","CONFIRMED","CANDIDATE",26.85323647,2.65,965.8,143.31303
"K01921.01",7755636,"Kepler-1015 b","CONFIRMED","CANDIDATE",16.00496657,3.71,377.5,135.25305
"K00222.02",4249725,"Kepler-120 c","CONFIRMED","CANDIDATE",12.7945474,1.6,816.7,130.7668
"K01922.01",9411166,"Kepler-1016 b","CONFIRMED","CANDIDATE",1.954525966,2.38,392.8,132.29679
"K01922.03",9411166,"Kepler-1016 c","CONFIRMED","CANDIDATE",105.6552651,4.22,1366.9,230.09865
"K01923.01",4989057,"Kepler-1017 b","CONFIRMED","CANDIDATE",7.23400381,1.78,453.3,137.67742
"K01997.01",10384798,"Kepler-1043 b","CONFIRMED","CANDIDATE",38.505224,2.45,695.2,158.30491
"K00232.02",4833421,"Kepler-122 b","CONFIRMED","CANDIDATE",5.766165573,2.27,364.8,134.01725
"K01998.01",9834040,"Kepler-1044 b","CONFIRMED","CANDIDATE",6.77408984,2.5,520.3,135.95524
"K02000.01",8802693,"Kepler-1045 b","CONFIRMED","CANDIDATE",26.41044199,2.45,991.1,149.39541
"K02001.01",6061773,"Kepler-1783 b","CONFIRMED","CANDIDATE",8.27745764,2.46,197.2,138.25667
"K00238.02",7219825,"Kepler-123 c","CONFIRMED","CANDIDATE",26.6951944,1.4,132.6,143.9999
"K02067.01",9304101,"Kepler-1079 b","CONFIRMED","CANDIDATE",13.24503482,1.77,156.1,142.00573
